Error al procesar el item {}: {}Calle(id=null, codigo=7, via=CL, nombre=AARON, primerNum=1, ultimoNum=3, barrio=MANGAS VERDES, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21572, via=CTRA, nombre=CASABERMEJA KM-3.1, primerNum=1, ultimoNum=23, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21572, via=CTRA, nombre=CASABERMEJA KM-3.1, primerNum=2, ultimoNum=22, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21574, via=CTRA, nombre=CASABERMEJA KM-3.2, primerNum=1, ultimoNum=9, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21574, via=CTRA, nombre=CASABERMEJA KM-3.2, primerNum=2, ultimoNum=10, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21573, via=CTRA, nombre=CASABERMEJA KM-4.0, primerNum=1, ultimoNum=13, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21573, via=CTRA, nombre=CASABERMEJA KM-4.0, primerNum=2, ultimoNum=12, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21575, via=CTRA, nombre=CASABERMEJA KM-4.6, primerNum=1, ultimoNum=9, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21575, via=CTRA, nombre=CASABERMEJA KM-4.6, primerNum=2, ultimoNum=10, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21648, via=CTRA, nombre=CASABERMEJA KM-6.2, primerNum=1, ultimoNum=7, barrio=LOS G�MEZ-ZAPATERO, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21648, via=CTRA, nombre=CASABERMEJA KM-6.2, primerNum=2, ultimoNum=10, barrio=LOS G�MEZ-ZAPATERO, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=13944, via=CL, nombre=CASADO, primerNum=1, ultimoNum=11, barrio=EL MOLINILLO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=13944, via=CL, nombre=CASADO, primerNum=2, ultimoNum=12, barrio=EL MOLINILLO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=13972, via=CL, nombre=CASAJARA, primerNum=1, ultimoNum=7, barrio=LA TRINIDAD, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=13972, via=CL, nombre=CASAJARA, primerNum=2, ultimoNum=4, barrio=LA TRINIDAD, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=13986, via=CL, nombre=CASANUEVA, primerNum=1, ultimoNum=35, barrio=EL CORTIJUELO JUNTA CAMINOS, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=13986, via=CL, nombre=CASANUEVA, primerNum=2, ultimoNum=16, barrio=EL CORTIJUELO JUNTA CAMINOS, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14000, via=CL, nombre=CASAPALMA, primerNum=1, ultimoNum=11, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14000, via=CL, nombre=CASAPALMA, primerNum=2, ultimoNum=4, barrio=CENTRO HISTORICO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14028, via=CL, nombre=CASARABONELA, primerNum=1, ultimoNum=23, barrio=SAN RAFAEL, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14028, via=CL, nombre=CASARABONELA, primerNum=2, ultimoNum=28, barrio=SAN RAFAEL, codDistrito=6, nomDistrito=CRUZ DE HUMILLADERO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14056, via=CL, nombre=CASARES, primerNum=1, ultimoNum=49, barrio=PARQUE EMPRESARIAL AZUCARERA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14056, via=CL, nombre=CASARES, primerNum=2, ultimoNum=48, barrio=PARQUE EMPRESARIAL AZUCARERA, codDistrito=7, nomDistrito=CARRETERA DE CADIZ)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81527, via=DSMO, nombre=CASARON DE ANIS, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81527, via=DSMO, nombre=CASARON DE ANIS, primerNum=2, ultimoNum=2, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=1, ultimoNum=23, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=25, ultimoNum=27, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=29, ultimoNum=29, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=31, ultimoNum=31, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=2, ultimoNum=22, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=24, ultimoNum=24, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=26, ultimoNum=26, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=28, ultimoNum=30, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82229, via=DSMO, nombre=CASAS CUESTA DEL CERRADO, primerNum=32, ultimoNum=32, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14084, via=CL, nombre=CASAS DE CAMPOS, primerNum=1, ultimoNum=35, barrio=ENSANCHE CENTRO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=14084, via=CL, nombre=CASAS DE CAMPOS, primerNum=2, ultimoNum=30, barrio=ENSANCHE CENTRO, codDistrito=1, nomDistrito=CENTRO)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81514, via=DSMO, nombre=CASAS DE NEGRETE, primerNum=1, ultimoNum=3, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81514, via=DSMO, nombre=CASAS DE NEGRETE, primerNum=2, ultimoNum=4, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82230, via=DSMO, nombre=CASAS EL CERRADILLO, primerNum=1, ultimoNum=5, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82230, via=DSMO, nombre=CASAS EL CERRADILLO, primerNum=7, ultimoNum=11, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82230, via=DSMO, nombre=CASAS EL CERRADILLO, primerNum=2, ultimoNum=6, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82230, via=DSMO, nombre=CASAS EL CERRADILLO, primerNum=8, ultimoNum=10, barrio=HDA.ESPERANZA-CUESTA CERRADO, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81544, via=DSMO, nombre=CASAS LA VENTILLA, primerNum=1, ultimoNum=3, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81544, via=DSMO, nombre=CASAS LA VENTILLA, primerNum=2, ultimoNum=2, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81110, via=DSMO, nombre=CASAS LOS ANAYAS, primerNum=1, ultimoNum=3, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81110, via=DSMO, nombre=CASAS LOS ANAYAS, primerNum=2, ultimoNum=2, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81142, via=DSMO, nombre=CASERIO DE JOTRON, primerNum=1, ultimoNum=9, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81142, via=DSMO, nombre=CASERIO DE JOTRON, primerNum=2, ultimoNum=8, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21734, via=CMNO, nombre=CASERIO DE SALINAS, primerNum=1, ultimoNum=37, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21734, via=CMNO, nombre=CASERIO DE SALINAS, primerNum=2, ultimoNum=46, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82218, via=DSMO, nombre=CASERIO DE SALINAS, primerNum=1, ultimoNum=29, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82218, via=DSMO, nombre=CASERIO DE SALINAS, primerNum=2, ultimoNum=28, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21789, via=CMNO, nombre=CASERIO LAS CASTA�ETAS, primerNum=1, ultimoNum=35, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=21789, via=CMNO, nombre=CASERIO LAS CASTA�ETAS, primerNum=2, ultimoNum=16, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82031, via=DSMO, nombre=CASERIO LAS CASTA�ETAS, primerNum=1, ultimoNum=15, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82031, via=DSMO, nombre=CASERIO LAS CASTA�ETAS, primerNum=2, ultimoNum=14, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81561, via=DSMO, nombre=CASERIO LLANO PERSONA, primerNum=1, ultimoNum=7, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81561, via=DSMO, nombre=CASERIO LLANO PERSONA, primerNum=2, ultimoNum=8, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81357, via=DSMO, nombre=CASETA EMBALSE LIMONERO, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81546, via=DSMO, nombre=CASILLA BERNARDO, primerNum=1, ultimoNum=3, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81546, via=DSMO, nombre=CASILLA BERNARDO, primerNum=2, ultimoNum=2, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81209, via=DSMO, nombre=CASILLA CALLEJA, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81711, via=DSMO, nombre=CASILLA CARVAJAL, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81711, via=DSMO, nombre=CASILLA CARVAJAL, primerNum=2, ultimoNum=2, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81128, via=DSMO, nombre=CASILLA CERRAJERA, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81563, via=DSMO, nombre=CASILLA CRISTOBAL, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82220, via=CL, nombre=CASILLA DE CARPINTERO, primerNum=1, ultimoNum=65, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82220, via=CL, nombre=CASILLA DE CARPINTERO, primerNum=2, ultimoNum=64, barrio=DSMO DM CAMPANILLAS, codDistrito=9, nomDistrito=CAMPANILLAS)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81753, via=DSMO, nombre=CASILLA DE DOMINGO, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81753, via=DSMO, nombre=CASILLA DE DOMINGO, primerNum=2, ultimoNum=2, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81109, via=DSMO, nombre=CASILLA DE LA LOMA, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81781, via=DSMO, nombre=CASILLA DE LA POLA, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81702, via=DSMO, nombre=CASILLA DE LAS ADELFAS, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81702, via=DSMO, nombre=CASILLA DE LAS ADELFAS, primerNum=2, ultimoNum=2, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82371, via=DSMO, nombre=CASILLA DE MAERA, primerNum=1, ultimoNum=1, barrio=SANTA TECLA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=82371, via=DSMO, nombre=CASILLA DE MAERA, primerNum=2, ultimoNum=2, barrio=SANTA TECLA, codDistrito=8, nomDistrito=CHURRIANA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81113, via=DSMO, nombre=CASILLA DE MORALES, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81083, via=DSMO, nombre=CASILLA DE NORIEGA, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81124, via=DSMO, nombre=CASILLA DE QUINTANA, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81752, via=DSMO, nombre=CASILLA DE R. CARNERO, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81752, via=DSMO, nombre=CASILLA DE R. CARNERO, primerNum=2, ultimoNum=2, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81064, via=DSMO, nombre=CASILLA DE RUTE, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81759, via=DSMO, nombre=CASILLA DE SOLIER, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81239, via=DSMO, nombre=CASILLA DEL CAPITAN ALTO, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81240, via=DSMO, nombre=CASILLA DEL CAPITAN BAJO, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81166, via=DSMO, nombre=CASILLA DEL CERRO DE JOTRON, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81689, via=DSMO, nombre=CASILLA DEL COMANDANTE, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81353, via=DSMO, nombre=CASILLA DEL CORCEL, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81541, via=DSMO, nombre=CASILLA DEL GUARDA, primerNum=1, ultimoNum=1, barrio=DISEMINADO DM P DE LA TORRE, codDistrito=10, nomDistrito=PUERTO DE LA TORRE)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81252, via=DSMO, nombre=CASILLA DEL PUENTE, primerNum=1, ultimoNum=1, barrio=DSMO DM CIUDAD JARDIN, codDistrito=3, nomDistrito=CIUDAD JARDIN)No cumple con la validación
Error al procesar el item {}: {}Calle(id=null, codigo=81763, via=DSMO, nombre=CASILLA DEL QUEMADO, primerNum=1, ultimoNum=1, barrio=DSMO DM PALMA-PALMILLA, codDistrito=5, nomDistrito=PALMA-PALMILLA)No cumple con la validación
