CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,BARRIO,COD_DISTRITO,NOM_DISTRITO
56028,CL,PICOS DE EUROPA ,1,35,MIRAFLORES DEL PALO ,2,ESTE
56028,CL,PICOS DE EUROPA ,2,50,MIRAFLORES DEL PALO ,2,ESTE
56056,CL,PIEDRA BLANQUILLA ,1,17,CHURRIANA ,8,CHURRIANA 
56056,CL,PIEDRA BLANQUILLA ,2,18,CHURRIANA ,8,CHURRIANA 
56084,CL,PIEDRA FRANCA ,1,7,LAS PEDRIZAS,8,CHURRIANA 
56084,CL,PIEDRA FRANCA ,2,10,LAS PEDRIZAS,8,CHURRIANA 
56098,CL,PIEDRAS PARDAS,1,5,DOS HERMANAS,7,CARRETERA DE CADIZ
56098,CL,PIEDRAS PARDAS,2,12,DOS HERMANAS,7,CARRETERA DE CADIZ
81773,DSMO,PIEL DE PA�O,1,1,LA CORTA,4,BAILEN-MIRAFLORES 
81773,DSMO,PIEL DE PA�O,2,2,LA CORTA,4,BAILEN-MIRAFLORES 
21537,CL,PIERRE LAFFITTE ,1,3,PARQUE TECNOL�GICO,9,CAMPANILLAS 
21537,CL,PIERRE LAFFITTE ,2,10,PARQUE TECNOL�GICO,9,CAMPANILLAS 
21449,PL,PIERRE-GEORGES LATECOERE,1,1,AEROPUERTO BASE AEREA ,8,CHURRIANA 
21449,PL,PIERRE-GEORGES LATECOERE,2,2,AEROPUERTO BASE AEREA ,8,CHURRIANA 
36133,CL,PIERROT ,1,27,CORTIJO ALTO,11,TEATINOS-UNIVERSIDAD
36133,CL,PIERROT ,2,6,CORTIJO ALTO,11,TEATINOS-UNIVERSIDAD
56112,CL,PILAR ,1,13,SANTA ROSALIA ,9,CAMPANILLAS 
56112,CL,PILAR ,2,40,SANTA ROSALIA ,9,CAMPANILLAS 
56140,CMNO,PILAR DEL ,1,5,BUENAVISTA,8,CHURRIANA 
56140,CMNO,PILAR DEL ,7,55,FINCA MONSALVEZ ,8,CHURRIANA 
56140,CMNO,PILAR DEL ,57,95,ROJAS ,8,CHURRIANA 
56140,CMNO,PILAR DEL ,97,125,CORTIJO DE MAZA ,8,CHURRIANA 
56140,CMNO,PILAR DEL ,2,16,LOS MANANTIALES ,8,CHURRIANA 
56140,CMNO,PILAR DEL ,18,58,SAN JERONIMO,8,CHURRIANA 
56140,CMNO,PILAR DEL ,60,92,EL CORONEL,8,CHURRIANA 
56140,CMNO,PILAR DEL ,94,110,DSMO DM CHURRIANA ,8,CHURRIANA 
56161,CL,PILAR LORENGAR,1,1,MALAGA 2000 ,7,CARRETERA DE CADIZ
56161,CL,PILAR LORENGAR,3,15,FINCA EL PATO ,7,CARRETERA DE CADIZ
56161,CL,PILAR LORENGAR,2,24,FINCA EL PATO ,7,CARRETERA DE CADIZ
56171,BV,PILAR MIRO,1,11,MAINAKE ,7,CARRETERA DE CADIZ
56171,BV,PILAR MIRO,13,21,FINCA EL PATO ,7,CARRETERA DE CADIZ
56171,BV,PILAR MIRO,23,23,IND LA TERMICA,7,CARRETERA DE CADIZ
56171,BV,PILAR MIRO,2,4,MALAGA 2000 ,7,CARRETERA DE CADIZ
56171,BV,PILAR MIRO,6,26,FINCA EL PATO ,7,CARRETERA DE CADIZ
56182,CL,PILAS LAS ,1,5,SIXTO ,7,CARRETERA DE CADIZ
56182,CL,PILAS LAS ,2,8,SIXTO ,7,CARRETERA DE CADIZ
56195,CL,PIMENTON,1,13,LA LOMA ,8,CHURRIANA 
56195,CL,PIMENTON,2,18,LA LOMA ,8,CHURRIANA 
56196,CL,PIMIENTA,1,21,CERRADO DE CALDERON ,2,ESTE
56196,CL,PIMIENTA,2,10,CERRADO DE CALDERON ,2,ESTE
56224,CL,PINA DOMINGUEZ,1,25,PEDREGALEJO ,2,ESTE
56224,CL,PINA DOMINGUEZ,2,16,PEDREGALEJO ,2,ESTE
56378,CL,PINASTER,1,17,PINARES DE SAN ANT�N,2,ESTE
56378,CL,PINASTER,2,20,PINARES DE SAN ANT�N,2,ESTE
56400,CL,PINDARO ,1,7,EL CONSUL ,11,TEATINOS-UNIVERSIDAD
56400,CL,PINDARO ,9,23,EL CONSUL-II,11,TEATINOS-UNIVERSIDAD
56400,CL,PINDARO ,2,8,EL CONSUL ,11,TEATINOS-UNIVERSIDAD
56400,CL,PINDARO ,10,20,EL CONSUL-II,11,TEATINOS-UNIVERSIDAD
56402,CL,PINEA ,1,13,PINARES DE SAN ANT�N,2,ESTE
56402,CL,PINEA ,2,16,PINARES DE SAN ANT�N,2,ESTE
56420,CL,PINILLOS,1,11,LAGUNILLAS,1,CENTRO
56420,CL,PINILLOS,2,12,LAGUNILLAS,1,CENTRO
56476,CL,PINO PADRE,1,13,CERRADO DE CALDERON ,2,ESTE
56476,CL,PINO PADRE,2,18,CERRADO DE CALDERON ,2,ESTE
56560,CL,PINOS ,1,5,BARCENILLAS ,1,CENTRO
56560,CL,PINOS ,2,14,LA VICTORIA ,1,CENTRO
81086,DSMO,PINOS LOS ,1,1,DSMO DM CIUDAD JARDIN ,3,CIUDAD JARDIN 
56588,CL,PINOSOL ,1,23,BARCENILLAS ,1,CENTRO
56588,CL,PINOSOL ,2,54,BARCENILLAS ,1,CENTRO
56602,PJE ,PINSAPO ,1,1,SAGRADA FAMILIA ,3,CIUDAD JARDIN 
56602,PJE ,PINSAPO ,2,2,SAGRADA FAMILIA ,3,CIUDAD JARDIN 
56686,CL,PINTOR BERMUDEZ GIL ,1,3,CIUDAD JARD�N ,3,CIUDAD JARDIN 
56686,CL,PINTOR BERMUDEZ GIL ,2,4,CIUDAD JARD�N ,3,CIUDAD JARDIN 
56616,CL,PINTOR BERROBIANCO MELENDEZ ,1,9,SANTA MARTA ,6,CRUZ DE HUMILLADERO 
56616,CL,PINTOR BERROBIANCO MELENDEZ ,2,6,SANTA MARTA ,6,CRUZ DE HUMILLADERO 
56644,CL,PINTOR CASASOLA ,1,9,VALLE DE LOS GALANES,2,ESTE
56644,CL,PINTOR CASASOLA ,2,10,VALLE DE LOS GALANES,2,ESTE
56658,CL,PINTOR CASILARI ROLDAN,1,3,LA MALAGUETA,1,CENTRO
56658,CL,PINTOR CASILARI ROLDAN,2,2,LA MALAGUETA,1,CENTRO
21501,CL,PINTOR DAMASO RUANO ,1,1,EL PALO ,2,ESTE
21501,CL,PINTOR DAMASO RUANO ,2,10,EL PALO ,2,ESTE
56749,CL,PINTOR DE LA FUENTE GRIMA ,1,5,JARDIN DE LA ABADIA ,7,CARRETERA DE CADIZ
56749,CL,PINTOR DE LA FUENTE GRIMA ,2,2,HUELIN,7,CARRETERA DE CADIZ
56672,CL,PINTOR EMILIO HERRERA ,1,25,VALLE DE LOS GALANES,2,ESTE
56672,CL,PINTOR EMILIO HERRERA ,2,28,VALLE DE LOS GALANES,2,ESTE
56700,CL,PINTOR EMILIO OCON,1,5,EL PALO ,2,ESTE
56700,CL,PINTOR EMILIO OCON,2,4,EL PALO ,2,ESTE
56728,CL,PINTOR ENRIQUE FLORIDO,1,15,ECHEVERRIA DEL PALO ,2,ESTE
56728,CL,PINTOR ENRIQUE FLORIDO,2,40,ECHEVERRIA DEL PALO ,2,ESTE
21674,CL,PINTOR ENRIQUE SIMONET,1,9,JARDIN DE LA ABADIA ,7,CARRETERA DE CADIZ
21674,CL,PINTOR ENRIQUE SIMONET,2,2,JARDIN DE LA ABADIA ,7,CARRETERA DE CADIZ
21547,CL,PINTOR ESTEBAN ARRIAGA,1,3,CIUDAD UNIVERSITARIA,11,TEATINOS-UNIVERSIDAD
21547,CL,PINTOR ESTEBAN ARRIAGA,2,6,CIUDAD UNIVERSITARIA,11,TEATINOS-UNIVERSIDAD
21708,PL,PINTOR EUGENIO CHICANO,1,9,CENTRO HISTORICO,1,CENTRO
21708,PL,PINTOR EUGENIO CHICANO,2,8,CENTRO HISTORICO,1,CENTRO
56735,CL,PINTOR FERMIN DURANTE ,1,5,COLINAS DEL LIMONAR ,2,ESTE
56735,CL,PINTOR FERMIN DURANTE ,2,12,COLINAS DEL LIMONAR ,2,ESTE
56735,CL,PINTOR FERMIN DURANTE ,14,14,DSMO DM ESTE,2,ESTE
56742,CL,PINTOR FRANCISCO BOIGAS AGUILAR ,1,93,LA MANIA,1,CENTRO
56742,CL,PINTOR FRANCISCO BOIGAS AGUILAR ,2,78,LA MANIA,1,CENTRO
56742,CL,PINTOR FRANCISCO BOIGAS AGUILAR ,80,80,LOS PINOS ,2,ESTE
21832,GTA ,PINTOR FRANCISCO HERNANDEZ,1,1,PARQUE CLAVERO,2,ESTE
21832,GTA ,PINTOR FRANCISCO HERNANDEZ,2,2,PARQUE CLAVERO,2,ESTE
56756,CL,PINTOR GOMEZ GIL,1,7,VALLE DE LOS GALANES,2,ESTE
56756,CL,PINTOR GOMEZ GIL,2,8,VALLE DE LOS GALANES,2,ESTE
56784,CL,PINTOR GRARITE,1,5,MIRAFLORES DEL PALO ,2,ESTE
56784,CL,PINTOR GRARITE,2,16,MIRAFLORES DEL PALO ,2,ESTE
56798,CL,PINTOR GUERRERO DEL CASTILLO,1,1,LA MALAGUETA,1,CENTRO
56798,CL,PINTOR GUERRERO DEL CASTILLO,2,2,LA MALAGUETA,1,CENTRO
56812,AV,PINTOR JARABA ,1,21,CIUDAD JARD�N ,3,CIUDAD JARDIN 
56812,AV,PINTOR JARABA ,2,20,CIUDAD JARD�N ,3,CIUDAD JARDIN 
2395,CL,PINTOR JOAQUIN MARTINEZ DE LA VEGA,1,19,PARQUE CLAVERO,2,ESTE
2395,CL,PINTOR JOAQUIN MARTINEZ DE LA VEGA,2,18,PARQUE CLAVERO,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,1,21,MIRAMAR ,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,23,57,BELLAVISTA,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,59,75,LA TORRECILLA ,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,77,97,EL ROCIO,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,99,147,EL MORLACO,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,149,167,TORRE DE SAN TELMO,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,2,44,BELLAVISTA,2,ESTE
56840,AV,PINTOR JOAQUIN SOROLLA,46,78,BA�OS DEL CARMEN,2,ESTE
56910,CL,PINTOR JOSE DE RIBERA ,1,35,LAS DELICIAS,7,CARRETERA DE CADIZ
56910,CL,PINTOR JOSE DE RIBERA ,2,36,PARQUE MEDITERRANEO ,7,CARRETERA DE CADIZ
56868,CL,PINTOR JOSE GATNER,1,7,MARMOLES,6,CRUZ DE HUMILLADERO 
56868,CL,PINTOR JOSE GATNER,2,8,MARMOLES,6,CRUZ DE HUMILLADERO 
56896,CL,PINTOR JOSE PONCE ,1,21,VALLE DE LOS GALANES,2,ESTE
56896,CL,PINTOR JOSE PONCE ,2,36,VALLE DE LOS GALANES,2,ESTE
56917,CL,PINTOR JOSE RUIZ BLASCO ,1,51,CAMPANILLAS ,9,CAMPANILLAS 
56917,CL,PINTOR JOSE RUIZ BLASCO ,2,14,CAMPANILLAS ,9,CAMPANILLAS 
56917,CL,PINTOR JOSE RUIZ BLASCO ,16,16,SEGOVIA ,9,CAMPANILLAS 
56924,CL,PINTOR JUAN BARA,1,7,VALLE DE LOS GALANES,2,ESTE
56924,CL,PINTOR JUAN BARA,2,10,VALLE DE LOS GALANES,2,ESTE
56945,AV,PINTOR MANUEL BARBADILLO,1,3,TORRE ATALAYA ,11,TEATINOS-UNIVERSIDAD
56945,AV,PINTOR MANUEL BARBADILLO,5,5,LOS RAMOS ,10,PUERTO DE LA TORRE
56945,AV,PINTOR MANUEL BARBADILLO,2,2,EL TEJAR,11,TEATINOS-UNIVERSIDAD
56952,CL,PINTOR MARTINEZ CUBELLS ,1,23,PEDREGALEJO ,2,ESTE
56952,CL,PINTOR MARTINEZ CUBELLS ,25,29,VALLE DE LOS GALANES,2,ESTE
56952,CL,PINTOR MARTINEZ CUBELLS ,2,26,PEDREGALEJO ,2,ESTE
56952,CL,PINTOR MARTINEZ CUBELLS ,28,30,VALLE DE LOS GALANES,2,ESTE
56966,CL,PINTOR MARTINEZ VIREL ,1,1,LA MALAGUETA,1,CENTRO
56966,CL,PINTOR MARTINEZ VIREL ,2,4,LA MALAGUETA,1,CENTRO
56972,CL,PINTOR MURILLO BRACHO ,1,5,HACIENDA CABELLO,10,PUERTO DE LA TORRE
56972,CL,PINTOR MURILLO BRACHO ,2,6,HACIENDA CABELLO,10,PUERTO DE LA TORRE
56980,CL,PINTOR NAVARRETE,1,5,PEDREGALEJO ,2,ESTE
56980,CL,PINTOR NAVARRETE,7,13,EL POLVORIN ,2,ESTE
56980,CL,PINTOR NAVARRETE,2,4,PEDREGALEJO ,2,ESTE
56980,CL,PINTOR NAVARRETE,6,16,VALLE DE LOS GALANES,2,ESTE
57008,CL,PINTOR NAVARRO MARTIN ,1,7,MARMOLES,6,CRUZ DE HUMILLADERO 
57008,CL,PINTOR NAVARRO MARTIN ,2,8,MARMOLES,6,CRUZ DE HUMILLADERO 
57022,TV,PINTOR NOGALES,1,1,CENTRO HISTORICO,1,CENTRO
57022,TV,PINTOR NOGALES,2,2,CENTRO HISTORICO,1,CENTRO
57036,CL,PINTOR PEDRO SAENZ,1,7,MARMOLES,6,CRUZ DE HUMILLADERO 
57036,CL,PINTOR PEDRO SAENZ,2,8,MARMOLES,6,CRUZ DE HUMILLADERO 
56436,CL,PINTOR PEPE BORNOY,1,5,PACIFICO,7,CARRETERA DE CADIZ
56436,CL,PINTOR PEPE BORNOY,7,7,AVE MARIA ,7,CARRETERA DE CADIZ
56436,CL,PINTOR PEPE BORNOY,2,4,AVE MARIA ,7,CARRETERA DE CADIZ
57043,CL,PINTOR RAMON GAYA ,1,7,CAMPANILLAS ,9,CAMPANILLAS 
57043,CL,PINTOR RAMON GAYA ,2,4,CAMPANILLAS ,9,CAMPANILLAS 
57050,CL,PINTOR RAMOS ROSAS,1,5,JARDIN DE MALAGA,3,CIUDAD JARDIN 
57050,CL,PINTOR RAMOS ROSAS,2,6,JARDIN DE MALAGA,3,CIUDAD JARDIN 
21489,AV,PINTOR RODRIGO VIVAR,1,1,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
21489,AV,PINTOR RODRIGO VIVAR,2,2,HACIENDA ALTAMIRA ,10,PUERTO DE LA TORRE
57064,CL,PINTOR RODRIGUEZ SALINAS,1,7,PEDREGALEJO ,2,ESTE
57064,CL,PINTOR RODRIGUEZ SALINAS,2,8,PEDREGALEJO ,2,ESTE
21643,GTA ,PINTOR ROLLO PATERSON ,1,1,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
21643,GTA ,PINTOR ROLLO PATERSON ,2,2,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
57092,CL,PINTOR RUIZ MARTIN,1,9,VALLE DE LOS GALANES,2,ESTE
57092,CL,PINTOR RUIZ MARTIN,2,10,VALLE DE LOS GALANES,2,ESTE
43092,CL,PINTOR SANCHEZ COTAN,1,25,LA MOSCA,2,ESTE
43092,CL,PINTOR SANCHEZ COTAN,27,31,HACIENDA PAREDES,2,ESTE
43092,CL,PINTOR SANCHEZ COTAN,2,38,LA MOSCA,2,ESTE
57106,PL,PINTOR SANDRO BOTTICELLI,1,1,TEATINOS,11,TEATINOS-UNIVERSIDAD
57106,PL,PINTOR SANDRO BOTTICELLI,3,3,HACIENDA BIZCOCHERO ,11,TEATINOS-UNIVERSIDAD
57106,PL,PINTOR SANDRO BOTTICELLI,5,5,TEATINOS,11,TEATINOS-UNIVERSIDAD
57106,PL,PINTOR SANDRO BOTTICELLI,2,4,TEATINOS,11,TEATINOS-UNIVERSIDAD
21475,PQUE,PINTOR TORRES MATAS ,1,1,HACIENDA CABELLO,10,PUERTO DE LA TORRE
21475,PQUE,PINTOR TORRES MATAS ,2,2,HACIENDA CABELLO,10,PUERTO DE LA TORRE
57110,CL,PINTOR VIRGILIO GALAN ,1,29,COLINAS DEL LIMONAR ,2,ESTE
57110,CL,PINTOR VIRGILIO GALAN ,2,20,COLINAS DEL LIMONAR ,2,ESTE
57113,CL,PINTORA MARIA BLANCHARD ,1,5,OROZCO,10,PUERTO DE LA TORRE
57113,CL,PINTORA MARIA BLANCHARD ,7,9,FUENTE ALEGRE ,10,PUERTO DE LA TORRE
57113,CL,PINTORA MARIA BLANCHARD ,2,2,EL CHAPARRAL,10,PUERTO DE LA TORRE
57113,CL,PINTORA MARIA BLANCHARD ,4,8,FUENTE ALEGRE ,10,PUERTO DE LA TORRE
57116,CL,PINTORA MARUJA MALLO,1,13,ROQUERO ,9,CAMPANILLAS 
57116,CL,PINTORA MARUJA MALLO,2,16,ROQUERO ,9,CAMPANILLAS 
57120,CL,PINZON,1,7,ENSANCHE CENTRO ,1,CENTRO
57120,CL,PINZON,2,12,ENSANCHE CENTRO ,1,CENTRO
57134,CL,PI�A,1,5,SANTA AGUEDA,9,CAMPANILLAS 
57134,CL,PI�A,2,6,SANTA AGUEDA,9,CAMPANILLAS 
57148,CL,PI�ON Y SILVA ,1,11,PLAYAS DEL PALO ,2,ESTE
57148,CL,PI�ON Y SILVA ,2,6,PLAYAS DEL PALO ,2,ESTE
57190,AV,PIO BAROJA,1,25,ECHEVERRIA DEL PALO ,2,ESTE
57190,AV,PIO BAROJA,27,27,EL PALO ,2,ESTE
57190,AV,PIO BAROJA,2,22,ECHEVERRIA DEL PALO ,2,ESTE
57190,AV,PIO BAROJA,24,24,EL PALO ,2,ESTE
57204,PL,PIO XII ,1,11,CARRANQUE ,6,CRUZ DE HUMILLADERO 
57204,PL,PIO XII ,2,12,CARRANQUE ,6,CRUZ DE HUMILLADERO 
57221,CL,PIRANDELLO,1,11,HACIENDA BIZCOCHERO ,11,TEATINOS-UNIVERSIDAD
57221,CL,PIRANDELLO,2,22,HACIENDA BIZCOCHERO ,11,TEATINOS-UNIVERSIDAD
57239,CL,PIRITA,1,5,CA�AVERAL ,10,PUERTO DE LA TORRE
57239,CL,PIRITA,7,7,LOS MORALES 1 ,10,PUERTO DE LA TORRE
57239,CL,PIRITA,2,12,LOS MORALES 1 ,10,PUERTO DE LA TORRE
57246,CL,PISUERGA,1,15,IND SAN ALBERTO II,4,BAILEN-MIRAFLORES 
57246,CL,PISUERGA,17,45,SAN ALBERTO ,4,BAILEN-MIRAFLORES 
57246,CL,PISUERGA,2,26,IND SAN ALBERTO II,4,BAILEN-MIRAFLORES 
57253,CL,PITAGORAS ,1,29,EL CHAPARRAL,10,PUERTO DE LA TORRE
57253,CL,PITAGORAS ,31,43,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
57253,CL,PITAGORAS ,2,44,EL CHAPARRAL,10,PUERTO DE LA TORRE
57253,CL,PITAGORAS ,46,54,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
57260,CL,PITAS ,1,19,LOS CIPRESES,3,CIUDAD JARDIN 
57260,CL,PITAS ,2,10,LOS CIPRESES,3,CIUDAD JARDIN 
57274,CL,PITERA,1,9,OLIAS ,2,ESTE
57274,CL,PITERA,2,24,OLIAS ,2,ESTE
57288,CL,PITO,1,7,CENTRO HISTORICO,1,CENTRO
57288,CL,PITO,2,6,CENTRO HISTORICO,1,CENTRO
57292,PJE ,PIYAYO EL ,1,1,LA GOLETA ,1,CENTRO
57292,PJE ,PIYAYO EL ,2,12,LA GOLETA ,1,CENTRO
57330,CL,PIZARRA ,1,5,POL IND HAZA ANGOSTA,7,CARRETERA DE CADIZ
57330,CL,PIZARRA ,2,4,POL IND HAZA ANGOSTA,7,CARRETERA DE CADIZ
57358,CL,PIZARRO ,1,21,LA TRINIDAD ,1,CENTRO
57358,CL,PIZARRO ,2,16,LA TRINIDAD ,1,CENTRO
57377,CL,PLACIDO DOMINGO ,1,1,CENTRO DE OCIO,8,CHURRIANA 
57377,CL,PLACIDO DOMINGO ,2,4,CENTRO DE OCIO,8,CHURRIANA 
57379,GTA ,PLACIDO FERNANDEZ VIAGAS,1,1,PARQUE TECNOL�GICO,9,CAMPANILLAS 
57379,GTA ,PLACIDO FERNANDEZ VIAGAS,3,3,DSMO DM CAMPANILLAS ,9,CAMPANILLAS 
57379,GTA ,PLACIDO FERNANDEZ VIAGAS,2,2,PARQUE TECNOL�GICO,9,CAMPANILLAS 
57400,CL,PLATA ,1,3,SANTA ISABEL PTO TORRE,10,PUERTO DE LA TORRE
57400,CL,PLATA ,2,12,SANTA ISABEL PTO TORRE,10,PUERTO DE LA TORRE
57428,CL,PLATERA ,1,11,MANGAS VERDES ,3,CIUDAD JARDIN 
57428,CL,PLATERA ,2,20,MANGAS VERDES ,3,CIUDAD JARDIN 
57456,CL,PLATERIA,1,15,EL TOMILLAR ,10,PUERTO DE LA TORRE
57456,CL,PLATERIA,2,16,EL TOMILLAR ,10,PUERTO DE LA TORRE
57470,CL,PLATERO ,1,3,SUAREZ,4,BAILEN-MIRAFLORES 
57470,CL,PLATERO ,2,4,SUAREZ,4,BAILEN-MIRAFLORES 
57484,CL,PLATERO DIEGO DE BAENA,1,13,IND SAN ALBERTO II,4,BAILEN-MIRAFLORES 
57484,CL,PLATERO DIEGO DE BAENA,15,27,SAN ALBERTO ,4,BAILEN-MIRAFLORES 
57484,CL,PLATERO DIEGO DE BAENA,2,46,SAN ALBERTO ,4,BAILEN-MIRAFLORES 
57512,CL,PLATERO FRANCISCO VAZQUEZ ,1,17,IND NUEVO SAN ANDRES,7,CARRETERA DE CADIZ
57512,CL,PLATERO FRANCISCO VAZQUEZ ,2,10,IND NUEVO SAN ANDRES,7,CARRETERA DE CADIZ
57540,CL,PLATINO ,1,7,LOS ALMENDROS ,10,PUERTO DE LA TORRE
57540,CL,PLATINO ,2,8,LOS MORALES 1 ,10,PUERTO DE LA TORRE
57540,CL,PLATINO ,10,12,CA�AVERAL ,10,PUERTO DE LA TORRE
57554,CL,PLATINO DE SALINAS,1,5,SALINAS ,10,PUERTO DE LA TORRE
57554,CL,PLATINO DE SALINAS,2,18,SALINAS ,10,PUERTO DE LA TORRE
57561,CL,PLATON,1,23,FUENTE ALEGRE ,10,PUERTO DE LA TORRE
57561,CL,PLATON,2,30,FUENTE ALEGRE ,10,PUERTO DE LA TORRE
57565,CL,PLAUTO,1,43,LOS ALMENDROS ,10,PUERTO DE LA TORRE
57565,CL,PLAUTO,45,63,EL LIMONERO ,10,PUERTO DE LA TORRE
57565,CL,PLAUTO,2,28,PERI-PT4 LOS ALMENDROS,10,PUERTO DE LA TORRE
15470,CL,PLAYA DEL CHANQUETE ,1,97,EL CHANQUETE,2,ESTE
15470,CL,PLAYA DEL CHANQUETE ,2,2,EL CHANQUETE,2,ESTE
57600,CL,PLAYA VIRGINIA,1,13,PLAYA VIRGINIA,2,ESTE
57600,CL,PLAYA VIRGINIA,2,12,PLAYA VIRGINIA,2,ESTE
57624,CL,PLAZA DE TOROS VIEJA,1,13,PLAZA DE TOROS VIEJA,1,CENTRO
57624,CL,PLAZA DE TOROS VIEJA,15,23,PERCHEL SUR ,1,CENTRO
57624,CL,PLAZA DE TOROS VIEJA,2,12,PLAZA DE TOROS VIEJA,1,CENTRO
57624,CL,PLAZA DE TOROS VIEJA,14,28,PERCHEL SUR ,1,CENTRO
51240,CL,PLOMO ,1,1,SACABA BEACH,7,CARRETERA DE CADIZ
51240,CL,PLOMO ,2,2,SACABA BEACH,7,CARRETERA DE CADIZ
57628,CL,PLUMBAGO,1,11,PERI-PT4 LOS ALMENDROS,10,PUERTO DE LA TORRE
57628,CL,PLUMBAGO,2,12,PERI-PT4 LOS ALMENDROS,10,PUERTO DE LA TORRE
57629,AV,PLUTARCO,1,55,EL CONSUL ,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,57,61,EL CONSUL-II,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,63,79,EL ROMERAL,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,81,89,FINCA LA PALMA,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,2,12,EL CONSUL ,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,14,18,EL CONSUL-II,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,20,32,EL ROMERAL,11,TEATINOS-UNIVERSIDAD
57629,AV,PLUTARCO,34,52,FINCA LA PALMA,11,TEATINOS-UNIVERSIDAD
21458,PJE ,PLUTON,1,1,CORTIJO BAZAN ,3,CIUDAD JARDIN 
21458,PJE ,PLUTON,2,4,CORTIJO BAZAN ,3,CIUDAD JARDIN 
21786,CMNO,POCARIA LA,1,35,DSMO DM ESTE,2,ESTE
21786,CMNO,POCARIA LA,2,38,DSMO DM ESTE,2,ESTE
81550,DSMO,POCINACA LA ,1,9,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
81550,DSMO,POCINACA LA ,2,8,DISEMINADO DM P DE LA TORRE ,10,PUERTO DE LA TORRE
57631,CL,POETA AGUSTIN RUANO ,1,7,LA ROCA ,5,PALMA-PALMILLA
57631,CL,POETA AGUSTIN RUANO ,2,14,LA ROCA ,5,PALMA-PALMILLA
57634,CL,POETA ALFONSINA STORNI,1,3,TEATINOS,11,TEATINOS-UNIVERSIDAD
57634,CL,POETA ALFONSINA STORNI,2,4,TEATINOS,11,TEATINOS-UNIVERSIDAD
57632,PL,POETA ALFONSO CANALES ,1,5,ENSANCHE CENTRO ,1,CENTRO
57632,PL,POETA ALFONSO CANALES ,2,6,ENSANCHE CENTRO ,1,CENTRO
57638,CL,POETA AROLAS,1,9,MIRAMAR ,2,ESTE
57638,CL,POETA AROLAS,2,8,SANTA PAULA MIRAMAR ,2,ESTE
57635,CL,POETA AUREA GALINDO ,1,3,SANTA PAULA MIRAMAR ,2,ESTE
57635,CL,POETA AUREA GALINDO ,2,2,HACIENDA CLAVERO,2,ESTE
57635,CL,POETA AUREA GALINDO ,4,4,CLAVERO ,2,ESTE
57639,CL,POETA AURORA DE ALBORNOZ,1,7,TORRE ATALAYA ,11,TEATINOS-UNIVERSIDAD
57639,CL,POETA AURORA DE ALBORNOZ,2,10,TORRE ATALAYA ,11,TEATINOS-UNIVERSIDAD
57640,CL,POETA BERNARDO DE LA TORRE,1,13,LA ROCA ,5,PALMA-PALMILLA
57640,CL,POETA BERNARDO DE LA TORRE,2,8,LA ROCA ,5,PALMA-PALMILLA
14763,CL,POETA CONCHA MENDEZ ,1,3,LAGUNILLAS,1,CENTRO
14763,CL,POETA CONCHA MENDEZ ,2,6,LAGUNILLAS,1,CENTRO
57641,CL,POETA CRISTOBAL SARMIENTO ,1,7,TORREMAR,10,PUERTO DE LA TORRE
57641,CL,POETA CRISTOBAL SARMIENTO ,2,8,TORREMAR,10,PUERTO DE LA TORRE
57647,CL,POETA EDELMIRA GUERRERO ,1,27,SAN JUAN-EL ALBARICOCAL ,8,CHURRIANA 
57647,CL,POETA EDELMIRA GUERRERO ,2,24,SAN JUAN-EL ALBARICOCAL ,8,CHURRIANA 
21509,JDIN,POETA ENRIQUE ORTEGA,1,1,503 VIVIENDAS ,5,PALMA-PALMILLA
21509,JDIN,POETA ENRIQUE ORTEGA,2,2,503 VIVIENDAS ,5,PALMA-PALMILLA
57642,CL,POETA FRANCISCO CORONADO Y DELICADO ,1,5,LA ROCA ,5,PALMA-PALMILLA
57642,CL,POETA FRANCISCO CORONADO Y DELICADO ,2,8,LA ROCA ,5,PALMA-PALMILLA
57644,CL,POETA FRANCISCO ESPINOSA,1,23,SAN JOSE DEL VISO ,6,CRUZ DE HUMILLADERO 
